seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
1847	chr7	93338408	93338602	195	*	peak_864028	ENSG00000004766.17	93232340	93361123	+	inside	106068	22521	Overlapping
1848	chr7	93998758	94001522	2765	*	peak_864257	ENSG00000105829.13	93962762	94004382	-	inside	5624	2860	Overlapping
1849	chr7	93998758	94001522	2765	*	peak_864257	ENSG00000236861.6	93969442	94011113	+	inside	29316	9591	Overlapping
1850	chr7	95542511	95554891	12381	*	peak_864898	ENSG00000231170.7	95545191	95615132	+	overlapStart	-2680	2680	Overlapping
1851	chr7	95542511	95554891	12381	*	peak_864898	ENSG00000279525.1	95542145	95544542	+	overlapEnd	366	366	Overlapping
1852	chr7	95578095	95612857	34763	*	peak_864914	ENSG00000004799.8	95583499	95596516	-	includeFeature	18421	5404	Overlapping
1853	chr7	95578095	95612857	34763	*	peak_864914	ENSG00000231170.7	95545191	95615132	+	inside	32904	2275	Overlapping
1854	chr7	98151366	98153249	1884	*	peak_865755	ENSG00000164715.6	98106862	98209638	+	inside	44504	44504	Overlapping
1855	chr7	98274720	98290306	15587	*	peak_865835	ENSG00000164713.9	98252379	98310441	+	inside	22341	20135	Overlapping
1856	chr7	102246932	102247783	852	*	peak_867476	ENSG00000257923.11	101815904	102283958	+	inside	431028	36175	Overlapping
1857	chr7	103092658	103095316	2659	*	peak_867749	ENSG00000170632.14	103074881	103099759	+	inside	17777	4443	Overlapping
1858	chr7	105234617	105234978	362	*	peak_868409	ENSG00000135250.17	105110704	105399308	-	inside	164691	123913	Overlapping
1859	chr7	107321719	107322536	818	*	peak_869319	ENSG00000164597.13	107201555	107564514	-	inside	242795	120164	Overlapping
1860	chr7	107408048	107410396	2349	*	peak_869360	ENSG00000164597.13	107201555	107564514	-	inside	156466	154118	Overlapping
1861	chr7	112249093	112249523	431	*	peak_871058	ENSG00000198839.9	112206588	112343096	+	inside	42505	42505	Overlapping
1862	chr7	120417372	120418329	958	*	peak_873878	ENSG00000184408.10	120273175	120750337	+	inside	144197	144197	Overlapping
1863	chr7	121374500	121376453	1954	*	peak_874268	ENSG00000196937.11	121348878	121396364	-	inside	21864	19911	Overlapping
1864	chr7	127681714	127686420	4707	*	peak_876309	ENSG00000197157.11	127652194	128092609	+	inside	29520	29520	Overlapping
1865	chr7	127689008	127691121	2114	*	peak_876312	ENSG00000197157.11	127652194	128092609	+	inside	36814	36814	Overlapping
1866	chr7	127717209	127718762	1554	*	peak_876330	ENSG00000197157.11	127652194	128092609	+	inside	65015	65015	Overlapping
1867	chr7	127764178	127766402	2225	*	peak_876365	ENSG00000197157.11	127652194	128092609	+	inside	111984	111984	Overlapping
1868	chr7	127773965	127774577	613	*	peak_876367	ENSG00000197157.11	127652194	128092609	+	inside	121771	121771	Overlapping
1869	chr7	127854757	127856375	1619	*	peak_876389	ENSG00000197157.11	127652194	128092609	+	inside	202563	202563	Overlapping
1870	chr7	127871904	127872600	697	*	peak_876400	ENSG00000197157.11	127652194	128092609	+	inside	219710	219710	Overlapping
1871	chr7	127945555	127951027	5473	*	peak_876415	ENSG00000197157.11	127652194	128092609	+	inside	293361	141582	Overlapping
1872	chr7	128989995	128990411	417	*	peak_876919	ENSG00000064419.13	128954180	129055173	-	inside	65178	35815	Overlapping
1873	chr7	129626251	129627627	1377	*	peak_877221	ENSG00000106459.15	129611720	129757082	+	inside	14531	14531	Overlapping
1874	chr7	132969621	132970149	529	*	peak_878569	ENSG00000106554.13	132784870	133082090	-	inside	112469	111941	Overlapping
1875	chr7	133079036	133080169	1134	*	peak_878634	ENSG00000106554.13	132784870	133082090	-	inside	3054	1921	Overlapping
1876	chr7	134598383	134604100	5718	*	peak_879290	NA	NA	NA	NA	NA	NA	NA	NA
1877	chr7	140171548	140178758	7211	*	peak_881494	ENSG00000006459.11	140084746	140176983	-	overlapStart	5435	1775	Overlapping
1878	chr7	140171548	140178758	7211	*	peak_881494	ENSG00000260231.2	140177184	140179640	+	overlapStart	-5636	882	Overlapping
1879	chr7	140853315	140853577	263	*	peak_881833	ENSG00000157764.13	140719327	140924928	-	inside	71613	71351	Overlapping
1880	chr7	141608114	141609497	1384	*	peak_882153	ENSG00000006530.18	141551278	141655244	+	inside	56836	45747	Overlapping
1881	chr7	142364564	142366352	1789	*	peak_882440	NA	NA	NA	NA	NA	NA	NA	NA
1882	chr7	148805009	148813537	8529	*	peak_884233	ENSG00000106462.10	148807383	148884321	-	overlapEnd	79312	2374	Overlapping
1883	chr7	148814655	148818127	3473	*	peak_884235	ENSG00000106462.10	148807383	148884321	-	inside	69666	7272	Overlapping
1884	chr7	148828535	148829466	932	*	peak_884247	ENSG00000106462.10	148807383	148884321	-	inside	55786	21152	Overlapping
1885	chr7	148835630	148837996	2367	*	peak_884251	ENSG00000106462.10	148807383	148884321	-	inside	48691	28247	Overlapping
1886	chr7	148843874	148853312	9439	*	peak_884258	ENSG00000106462.10	148807383	148884321	-	inside	40447	31009	Overlapping
1887	chr7	148874959	148876123	1165	*	peak_884268	ENSG00000106462.10	148807383	148884321	-	inside	9362	8198	Overlapping
1888	chr7	148874959	148876123	1165	*	peak_884268	ENSG00000275586.1	148876018	148876286	+	overlapStart	-1059	105	Overlapping
1889	chr7	151921731	151927257	5527	*	peak_885398	NA	NA	NA	NA	NA	NA	NA	NA
1890	chr7	158610728	158619192	8465	*	peak_887642	NA	NA	NA	NA	NA	NA	NA	NA
1891	chr7	158688009	158690060	2052	*	peak_887692	ENSG00000146918.19	158631311	158704829	-	inside	16820	14769	Overlapping
1892	chr8	1821637	1825095	3459	*	peak_888567	ENSG00000104728.16	1823926	1958641	+	overlapStart	-2289	1169	Overlapping
1893	chr8	1821637	1825095	3459	*	peak_888567	ENSG00000283239.1	1763888	1958627	+	inside	57749	57749	Overlapping
1894	chr8	6433981	6436129	2149	*	peak_889729	ENSG00000147316.13	6406596	6648508	+	inside	27385	27385	Overlapping
1895	chr8	6441531	6441810	280	*	peak_889733	ENSG00000147316.13	6406596	6648508	+	inside	34935	34935	Overlapping
1896	chr8	6758071	6759165	1095	*	peak_889876	ENSG00000155189.12	6708642	6761503	+	inside	49429	2338	Overlapping
1897	chr8	8518602	8520733	2132	*	peak_890148	NA	NA	NA	NA	NA	NA	NA	NA
1898	chr8	9009797	9010534	738	*	peak_890358	ENSG00000104626.14	9002147	9116746	+	inside	7650	7650	Overlapping
1899	chr8	9037267	9038782	1516	*	peak_890373	ENSG00000104626.14	9002147	9116746	+	inside	35120	35120	Overlapping
1900	chr8	9039165	9045211	6047	*	peak_890375	ENSG00000104626.14	9002147	9116746	+	inside	37018	37018	Overlapping
1901	chr8	9268785	9269852	1068	*	peak_890482	ENSG00000248538.8	9151695	9425524	+	inside	117090	117090	Overlapping
1902	chr8	9717133	9731118	13986	*	peak_890685	ENSG00000173273.16	9555912	9782346	+	inside	161221	51228	Overlapping
1903	chr8	9739873	9742633	2761	*	peak_890691	ENSG00000173273.16	9555912	9782346	+	inside	183961	39713	Overlapping
1904	chr8	9739873	9742633	2761	*	peak_890691	ENSG00000207701.1	9741672	9741768	+	includeFeature	-1799	865	Overlapping
1905	chr8	11129689	11131334	1646	*	peak_891239	ENSG00000171044.10	10896045	11201366	-	inside	71677	70032	Overlapping
1906	chr8	14593127	14593489	363	*	peak_892150	ENSG00000185053.14	14084845	15238431	-	inside	645304	508282	Overlapping
1907	chr8	16574585	16575807	1223	*	peak_892725	NA	NA	NA	NA	NA	NA	NA	NA
1908	chr8	16596129	16596441	313	*	peak_892730	NA	NA	NA	NA	NA	NA	NA	NA
1909	chr8	21708575	21711906	3332	*	peak_894816	ENSG00000168546.11	21690398	21812357	-	inside	103782	18177	Overlapping
1910	chr8	22047930	22063026	15097	*	peak_894985	ENSG00000158815.11	22042398	22048809	+	overlapEnd	5532	879	Overlapping
1911	chr8	22047930	22063026	15097	*	peak_894985	ENSG00000158856.18	22048995	22082527	+	overlapStart	-1065	1065	Overlapping
1912	chr8	22065868	22067461	1594	*	peak_894988	ENSG00000158856.18	22048995	22082527	+	inside	16873	15066	Overlapping
1913	chr8	23681123	23683691	2569	*	peak_895560	ENSG00000167034.10	23678697	23682938	-	overlapStart	1815	753	Overlapping
1914	chr8	25494361	25495380	1020	*	peak_896318	ENSG00000184661.14	25459199	25507911	+	inside	35162	12531	Overlapping
1915	chr8	26437533	26443708	6176	*	peak_896685	ENSG00000104765.16	26383054	26505636	+	inside	54479	54479	Overlapping
1916	chr8	26437533	26443708	6176	*	peak_896685	ENSG00000254362.1	26440491	26442595	+	includeFeature	-2958	1113	Overlapping
1917	chr8	27778489	27779063	575	*	peak_897245	ENSG00000171320.14	27771949	27812640	+	inside	6540	6540	Overlapping
1918	chr8	27786564	27787849	1286	*	peak_897253	ENSG00000171320.14	27771949	27812640	+	inside	14615	14615	Overlapping
1919	chr8	27807469	27807907	439	*	peak_897265	ENSG00000171320.14	27771949	27812640	+	inside	35520	4733	Overlapping
1920	chr8	27808794	27809282	489	*	peak_897267	ENSG00000168078.10	27809624	27838082	-	downstream	29288	342	Overlapping
1921	chr8	27808794	27809282	489	*	peak_897267	ENSG00000171320.14	27771949	27812640	+	inside	36845	3358	Overlapping
1922	chr8	27828258	27829858	1601	*	peak_897281	ENSG00000168078.10	27809624	27838082	-	inside	9824	8224	Overlapping
1923	chr8	27835042	27843118	8077	*	peak_897286	ENSG00000168078.10	27809624	27838082	-	overlapStart	3040	3040	Overlapping
1924	chr8	27835042	27843118	8077	*	peak_897286	ENSG00000253176.3	27838477	27840382	+	includeFeature	-3435	2736	Overlapping
1925	chr8	28151913	28152540	628	*	peak_897407	ENSG00000134014.17	28089673	28191156	+	inside	62240	38616	Overlapping
1926	chr8	28503930	28509299	5370	*	peak_897538	ENSG00000104290.11	28494205	28574267	+	inside	9725	9725	Overlapping
1927	chr8	28503930	28509299	5370	*	peak_897538	ENSG00000265251.1	28505116	28505182	-	includeFeature	1252	1186	Overlapping
1928	chr8	28530256	28530555	300	*	peak_897555	ENSG00000104290.11	28494205	28574267	+	inside	36051	36051	Overlapping
1929	chr8	28530256	28530555	300	*	peak_897555	ENSG00000202411.1	28530411	28530519	+	includeFeature	-155	36	Overlapping
1930	chr8	30795177	30816062	20886	*	peak_898555	ENSG00000104695.13	30774457	30814314	-	overlapStart	19137	1748	Overlapping
1931	chr8	31154900	31158611	3712	*	peak_898697	ENSG00000165392.10	31033788	31175916	+	inside	121112	17305	Overlapping
1932	chr8	31172091	31173696	1606	*	peak_898705	ENSG00000165392.10	31033788	31175916	+	inside	138303	2220	Overlapping
1933	chr8	31172091	31173696	1606	*	peak_898705	ENSG00000253961.1	31167078	31177167	-	inside	5076	3471	Overlapping
1934	chr8	32640313	32640585	273	*	peak_899103	ENSG00000157168.20	31639222	32855666	+	inside	1001091	215081	Overlapping
1935	chr8	32645022	32651116	6095	*	peak_899109	ENSG00000157168.20	31639222	32855666	+	inside	1005800	204550	Overlapping
1936	chr8	32645022	32651116	6095	*	peak_899109	ENSG00000286131.1	32647202	32647390	+	includeFeature	-2180	2180	Overlapping
1937	chr8	32661601	32663109	1509	*	peak_899118	ENSG00000157168.20	31639222	32855666	+	inside	1022379	192557	Overlapping
1938	chr8	38335176	38337020	1845	*	peak_900981	ENSG00000147548.17	38269704	38382272	-	inside	47096	45252	Overlapping
1939	chr8	38335176	38337020	1845	*	peak_900981	ENSG00000254898.1	38335981	38337551	+	overlapStart	-805	531	Overlapping
1940	chr8	39075112	39076818	1707	*	peak_901238	ENSG00000168615.12	38996869	39105261	+	inside	78243	28443	Overlapping
1941	chr8	40189275	40193580	4306	*	peak_901540	NA	NA	NA	NA	NA	NA	NA	NA
1942	chr8	41733204	41733831	628	*	peak_902242	ENSG00000029534.20	41653220	41896762	-	inside	163558	79984	Overlapping
1943	chr8	47517835	47529559	11725	*	peak_903246	ENSG00000164808.16	47260575	47736306	+	inside	257260	206747	Overlapping
1944	chr8	47517835	47529559	11725	*	peak_903246	ENSG00000269924.1	47527397	47528148	+	includeFeature	-9562	1411	Overlapping
1945	chr8	47655818	47671503	15686	*	peak_903310	ENSG00000164808.16	47260575	47736306	+	inside	395243	64803	Overlapping
1946	chr8	47655818	47671503	15686	*	peak_903310	ENSG00000207369.1	47667771	47667877	+	includeFeature	-11953	3626	Overlapping
1947	chr8	47727954	47739992	12039	*	peak_903339	ENSG00000164808.16	47260575	47736306	+	overlapEnd	467379	3686	Overlapping
1948	chr8	47727954	47739992	12039	*	peak_903339	ENSG00000221869.4	47736909	47739086	-	includeFeature	11132	906	Overlapping
1949	chr8	47788332	47788714	383	*	peak_903367	ENSG00000253729.7	47773108	47960183	-	inside	171851	15224	Overlapping
1950	chr8	47924580	47925660	1081	*	peak_903474	ENSG00000253729.7	47773108	47960183	-	inside	35603	34523	Overlapping
1951	chr8	47941108	47945929	4822	*	peak_903493	ENSG00000253729.7	47773108	47960183	-	inside	19075	14254	Overlapping
1952	chr8	47941108	47945929	4822	*	peak_903493	ENSG00000287959.1	47941426	47943670	+	includeFeature	-318	318	Overlapping
1953	chr8	47970743	47971341	599	*	peak_903514	ENSG00000104738.18	47960185	47978160	+	inside	10558	6819	Overlapping
1954	chr8	48255252	48255494	243	*	peak_903661	NA	NA	NA	NA	NA	NA	NA	NA
1955	chr8	48664567	48665444	878	*	peak_903825	ENSG00000253608.2	48551567	48698510	+	inside	113000	33066	Overlapping
1956	chr8	48709260	48710438	1179	*	peak_903839	ENSG00000034239.11	48710789	48735311	-	downstream	26051	351	Overlapping
1957	chr8	53691313	53694149	2837	*	peak_905550	NA	NA	NA	NA	NA	NA	NA	NA
1958	chr8	53892562	53902062	9501	*	peak_905651	ENSG00000147509.14	53851795	53959303	+	inside	40767	40767	Overlapping
1959	chr8	53903041	53907877	4837	*	peak_905653	ENSG00000147509.14	53851795	53959303	+	inside	51246	51246	Overlapping
1960	chr8	53913286	53914648	1363	*	peak_905656	ENSG00000147509.14	53851795	53959303	+	inside	61491	44655	Overlapping
1961	chr8	53913286	53914648	1363	*	peak_905656	ENSG00000200528.1	53914719	53914824	+	upstream	-1433	71	Overlapping
1962	chr8	55817518	55818151	634	*	peak_906335	ENSG00000137574.10	55773142	55825448	+	inside	44376	7297	Overlapping
1963	chr8	57041241	57041578	338	*	peak_906819	NA	NA	NA	NA	NA	NA	NA	NA
1964	chr8	58950577	58955844	5268	*	peak_907644	ENSG00000198846.6	58805412	59119147	-	inside	168570	145165	Overlapping
1965	chr8	61184349	61184557	209	*	peak_908403	ENSG00000177182.11	61057158	61501645	+	inside	127191	127191	Overlapping
1966	chr8	61439231	61439743	513	*	peak_908482	ENSG00000177182.11	61057158	61501645	+	inside	382073	61902	Overlapping
1967	chr8	80576567	80580698	4132	*	peak_915282	NA	NA	NA	NA	NA	NA	NA	NA
1968	chr8	80933352	80935209	1858	*	peak_915483	NA	NA	NA	NA	NA	NA	NA	NA
1969	chr8	86536703	86537180	478	*	peak_917091	ENSG00000085719.13	86514435	86561498	+	inside	22268	22268	Overlapping
1970	chr8	90632394	90634316	1923	*	peak_918393	ENSG00000180694.14	90621995	90791632	-	inside	159238	10399	Overlapping
1971	chr8	90632394	90634316	1923	*	peak_918393	ENSG00000253394.6	90221341	90687863	+	inside	411053	53547	Overlapping
1972	chr8	94454509	94458293	3785	*	peak_919955	ENSG00000197275.14	94371960	94475115	-	inside	20606	16822	Overlapping
1973	chr8	94472138	94473697	1560	*	peak_919969	ENSG00000197275.14	94371960	94475115	-	inside	2977	1418	Overlapping
1974	chr8	99099376	99100129	754	*	peak_922019	ENSG00000132549.18	99013266	99877580	+	inside	86110	86110	Overlapping
1975	chr8	99223614	99225269	1656	*	peak_922088	ENSG00000132549.18	99013266	99877580	+	inside	210348	210348	Overlapping
1976	chr8	99238837	99246473	7637	*	peak_922097	ENSG00000132549.18	99013266	99877580	+	inside	225571	225571	Overlapping
1977	chr8	99322540	99324082	1543	*	peak_922148	ENSG00000132549.18	99013266	99877580	+	inside	309274	309274	Overlapping
1978	chr8	102599000	102602993	3994	*	peak_923533	NA	NA	NA	NA	NA	NA	NA	NA
1979	chr8	125027963	125028579	617	*	peak_931603	ENSG00000164961.16	125024260	125091819	-	inside	63856	3703	Overlapping
1980	chr8	125253019	125256638	3620	*	peak_931723	ENSG00000156831.8	125091679	125367120	+	inside	161340	110482	Overlapping
1981	chr8	127637044	127637542	499	*	peak_932570	ENSG00000286266.1	127578473	127636867	+	downstream	58571	177	Overlapping
1982	chr8	133243898	133254096	10199	*	peak_934557	ENSG00000104419.14	133237171	133302022	-	inside	58124	6727	Overlapping
1983	chr8	135455128	135460902	5775	*	peak_935356	ENSG00000131773.14	135457456	135656722	+	overlapStart	-2328	2328	Overlapping
1984	chr8	135455128	135460902	5775	*	peak_935356	ENSG00000254372.1	135455865	135456952	-	includeFeature	1824	737	Overlapping
1985	chr8	137770790	137771054	265	*	peak_935928	NA	NA	NA	NA	NA	NA	NA	NA
1986	chr8	140495639	140497107	1469	*	peak_936750	NA	NA	NA	NA	NA	NA	NA	NA
1987	chr8	142776308	142779111	2804	*	peak_937681	ENSG00000180155.20	142771197	142777810	-	overlapStart	1502	1301	Overlapping
1988	chr8	142776308	142779111	2804	*	peak_937681	ENSG00000284505.1	142764334	142778224	-	overlapStart	1916	887	Overlapping
1989	chr8	143832350	143844128	11779	*	peak_938159	ENSG00000185189.18	143833583	143840973	-	includeFeature	8623	1233	Overlapping
1990	chr8	143832350	143844128	11779	*	peak_938159	ENSG00000255343.1	143833270	143834063	-	includeFeature	1713	920	Overlapping
1991	chr8	143832350	143844128	11779	*	peak_938159	ENSG00000284142.1	143837756	143837816	-	includeFeature	5466	5406	Overlapping
1992	chr8	143832350	143844128	11779	*	peak_938159	ENSG00000285599.1	143838779	143840256	+	includeFeature	-6429	3872	Overlapping
1993	chr8	143832350	143844128	11779	*	peak_938159	ENSG00000287222.1	143829518	143832861	+	overlapEnd	2832	511	Overlapping
1994	chr8	144825479	144831749	6271	*	peak_938625	ENSG00000147789.15	144827464	144847509	+	overlapStart	-1985	1985	Overlapping
1995	chr8	144851034	144855035	4002	*	peak_938634	ENSG00000170619.10	144841042	144853736	-	overlapStart	2702	1299	Overlapping
1996	chr8	144851034	144855035	4002	*	peak_938634	ENSG00000286681.1	144854875	144869489	-	overlapEnd	18455	160	Overlapping
1997	chr9	1920080	1920691	612	*	peak_939272	NA	NA	NA	NA	NA	NA	NA	NA
1998	chr9	2182966	2184199	1234	*	peak_939389	ENSG00000080503.24	1980290	2193624	+	inside	202676	9425	Overlapping
1999	chr9	2696951	2698528	1578	*	peak_939606	NA	NA	NA	NA	NA	NA	NA	NA
2000	chr9	2825814	2826598	785	*	peak_939664	ENSG00000080608.10	2720469	2844095	-	inside	18281	17497	Overlapping
2001	chr9	3275592	3279430	3839	*	peak_939842	ENSG00000080298.15	3218297	3526004	-	inside	250412	57295	Overlapping
2002	chr9	3309624	3310216	593	*	peak_939867	ENSG00000080298.15	3218297	3526004	-	inside	216380	91327	Overlapping
2003	chr9	3454963	3455745	783	*	peak_939956	ENSG00000080298.15	3218297	3526004	-	inside	71041	70259	Overlapping
2004	chr9	5996496	5997321	826	*	peak_941086	ENSG00000183354.12	5881596	6008482	-	inside	11986	11161	Overlapping
2005	chr9	6889275	6890793	1519	*	peak_941533	ENSG00000107077.18	6720863	7175648	+	inside	168412	168412	Overlapping
2006	chr9	7054810	7059033	4224	*	peak_941659	ENSG00000107077.18	6720863	7175648	+	inside	333947	116615	Overlapping
2007	chr9	7176051	7178357	2307	*	peak_941733	ENSG00000107077.18	6720863	7175648	+	downstream	455188	403	Overlapping
2008	chr9	7176051	7178357	2307	*	peak_941733	ENSG00000285688.1	7177577	7203458	+	overlapStart	-1526	780	Overlapping
2009	chr9	10232024	10233570	1547	*	peak_942799	ENSG00000153707.17	8314246	10612723	-	inside	380699	379153	Overlapping
2010	chr9	11775231	11776041	811	*	peak_943104	ENSG00000285784.1	11618530	12058227	+	inside	156701	156701	Overlapping
2011	chr9	15926827	15928544	1718	*	peak_944635	ENSG00000164989.17	15553043	16061663	+	inside	373784	133119	Overlapping
2012	chr9	17360090	17360736	647	*	peak_945283	ENSG00000044459.15	17134982	17503923	+	inside	225108	143187	Overlapping
2013	chr9	20775428	20775621	194	*	peak_946772	ENSG00000188352.12	20658309	20995955	+	inside	117119	117119	Overlapping
2014	chr9	31016874	31017082	209	*	peak_949689	NA	NA	NA	NA	NA	NA	NA	NA
2015	chr9	31700493	31700996	504	*	peak_949891	NA	NA	NA	NA	NA	NA	NA	NA
2016	chr9	32382383	32387725	5343	*	peak_950061	ENSG00000122729.19	32384603	32454769	+	overlapStart	-2220	2220	Overlapping
